x,y
9.628682046672365,23.93542301871226
9.38157524829757,22.36916460455894
9.073164614375075,10.406143923504793
28.84405920941472,21.766806858579393
10.592240554129152,15.580712818994336
9.397792608821423,20.92316929266152
9.530825733249706,14.285148510846884
32.276907661479804,25.084015366531037
30.245622418158966,24.47942778252926
31.541357852736628,22.63371444465668
9.973005550524132,14.688481431369475
27.80890010484859,24.95101290861234
8.940479592465923,15.766031409657975
30.559362944308283,23.714456633388025
8.796586775541206,12.246682844669337
31.51496183694137,25.97986628443489
10.657502219319369,19.635855436715637
32.55730000438867,22.7451017887841
8.996485912830927,23.57000247046046
10.722791211016828,15.552427851872384
7.150503627573086,12.990744686038596
11.625051644788396,24.81688064622161
10.393722471738247,13.845678417830225
33.80073344755987,24.92594745603044
28.199349368523617,25.733368022953407
28.996496292477154,25.928199749430544
36.3664685910379,28.43063849280808
11.643805008750448,24.13591624518012
9.061051228130095,21.28775195361382
30.392221731858275,21.907960864578133
32.038793246804026,27.51338203705712
32.43858635651688,24.54184061898953
27.681524356387285,27.727811885179854
7.175392597329417,23.759665163433873
10.48392454313207,20.301151049705133
11.476933159990821,21.137299673020646
26.92683707599713,26.606846888395765
10.174094136476343,20.065009459389536
25.866991896128727,24.916393624143407
28.67986653990905,25.39070439419533
36.43183226797598,28.900478933671003
25.69241354646168,26.9919931649818
11.08512008717193,19.627770421169163
25.44189010213796,24.923935168389246
10.417727190009511,16.083733538318814
34.75805044843606,16.504417102760772
6.5501643349739345,19.038195176094387
11.645089824206378,15.402878828830985
32.75358584116433,30.90142486779821
10.628494665190548,14.156609811902339
7.607586751838658,15.896588408241447
11.951090254244718,23.28276804316915
30.19284005728639,29.63244349400027
11.830804235404148,22.366188122867726
24.398204422224758,27.380628101747654
28.014640605694836,26.6517258171025
25.7095758661181,25.05036960312718
13.158425631014783,29.43092950605265
31.07336208104485,21.68401995631171
12.007065795784047,29.483964913269737
10.662526862807129,14.043482513986756
26.76676566621208,28.166650775851743
31.901757066954033,24.411770473991446
29.54464471489325,26.367023903108638
9.723471397657631,17.896773386173205
10.751396036691343,17.16851135198614
6.173439510684404,32.316210562426434
28.04519895718255,22.291353153951555
32.59726558251037,22.97222729851548
27.21920858526575,27.077386056964688
25.161852386431043,33.36954910274184
11.026534866226712,12.425763876570677
7.5583127000579555,27.749672025087698
28.54390935651269,26.296665409953768
9.344675706804464,13.77130610644006
12.11424445243783,13.397716934578618
7.787330051987944,25.79297789503702
34.897233911794906,25.89636992724167
31.331458284438686,26.29087424135236
10.221845179419732,30.952278129049894
9.928347921780096,19.614491452929478
28.547297781401245,20.989882541448765
7.042956019265145,21.299413971242117
26.286553503519453,22.896979913276954
10.687236579136922,22.60970782808449
23.924572240027178,21.698011212829954
8.560311583210582,23.90911435888655
31.76495161945373,32.504683356863545
31.214945132882868,24.146211393152612
31.98639202356314,22.602429418223913
8.709760490789751,16.23131917821255
31.888886525770836,29.951265247893847
9.548447399026928,15.453062726026305
28.231905729167366,19.71906717191743
10.34273656237994,26.53571377141214
27.055474046856148,33.61272983004623
30.921898562629828,30.41548949666165
9.531693250553328,19.193571441669953
12.931297537843108,23.955159735215233
8.183951848957578,25.714114072575104
27.622437784701898,21.711118417734273
9.04165152430942,15.126591648863393
27.876991603143658,23.845365444319448
30.59717908672041,28.489282546882713
8.595893812245295,21.07046872065102
7.698012845155395,15.047318374346558
31.545143058918143,27.18838952468015
7.072970103735763,21.926586898644185
9.855979756839332,24.11030079997245
8.911234550949635,22.934285469001352
11.862560238232398,16.42824290986816
31.954173753917395,28.254038544002555
33.16140615610471,27.44148106173386
30.209406254970055,33.75921173287069
11.534869458305817,20.872889064159196
8.875424941518055,21.507736711668063
28.5842044026317,20.975930474001192
30.03069918305876,28.837083304340826
6.024862170798214,33.600845832948096
32.69879962629975,18.14746188363649
28.13190144053822,22.692385377350387
36.94397570002052,25.387983859970873
31.7126715320795,24.129275187091118
29.054192266078964,30.221915228617316
34.323819867198345,25.09804069703577
32.32390216028801,21.69107622579071
9.76870343522352,11.962583827193862
31.54510580162598,30.110659583153698
33.266851790902095,20.143245548849073
30.842975603205097,28.8016953527442
27.921271214218038,23.123297391581183
31.386310422789812,21.9306097484478
10.723272050095268,18.773059419985646
8.963459563452705,22.412362076215928
7.974337759331153,19.826441151473784
13.129287311628012,21.70575987408322
30.649375768745923,21.410982514056673
8.79872262016239,20.498256825438204
20.276197979792784,24.56495940617257
9.560656224324976,23.12833673882503
29.375633248928175,21.406341314606568
27.18652488025463,25.469309533235126
28.040012302278864,19.370144902493777
28.575164066517132,19.207662634010703
9.229835439167367,21.732241047484877
10.194155098696081,17.767425239664895
10.183521553071005,18.67671583381022
9.416612500413446,17.482621729419005
10.714225143023492,15.714212217918586
10.522110544359778,20.76862552972764
26.25665045410545,23.395118112456654
6.080659752240448,18.38969241897162
33.24915372952583,27.989174420493047
4.760509791820511,21.383453996650097
12.712480057141645,22.06390463468249
29.655790675599302,25.97474884596765
36.3991001239688,21.963469353785207
26.217348136994865,26.243630262392017
9.078722458080424,13.81524644560959
33.4066969205418,29.39510740794876
24.143736601432494,25.60157514590483
8.321564953554724,29.328872555723784
32.54880629106307,32.325835063417415
11.223352577681736,21.161268485805017
9.068540492859487,19.867430622753915
6.473919689274532,21.48492336616593
32.05878057112354,21.72711726706611
28.5209971960235,26.967676686026024
29.289544179779973,23.758932973626177
29.8214239318146,31.13095565201031
33.09739578165344,24.36024588014629
7.3436279022031385,24.067586086848348
13.076073132931938,15.920948575172808
31.071046457895143,29.717760482885147
11.937289981065778,24.28199397161736
7.884578142088199,22.36796215317591
13.704556369017876,20.342814874030136
32.86200529047961,28.30166539595212
13.046059712816051,15.988613653891905
33.48949125646488,30.804574431180168
10.648167938789591,21.252464251729382
10.993428306022466,12.92314628974793
41.558194471964164,24.191229390264425
9.401985299068265,27.267670385786584
8.383012794213625,18.882686073370746
26.39911077883267,23.11584677752671
12.955788089483033,14.645537509694439
29.242295545820518,27.76057596684445
8.646155999388082,16.599876392107547
